Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d012523-0min-0Ni-Rapa-R3,0min,0min,E2.fcs,E2,Experiment,None,,single cell,FSC-H,FSC-A,14267,46,310.152,47.557,47.557,474625,485696,465394,470990,449558,451690,102849.02,121080.99,21.67,24.93,100354.23,120081.70,21.56,25.50
d012523-0min-0Ni-Rapa-R3,0min,0min,E2.fcs,E2,Experiment,None,,CTA1-GFP,BL1-H,,14264,46,310.087,47.547,47.547,4814,N/A,4419,N/A,4910,N/A,2380.24,N/A,49.45,N/A,2034.13,N/A,46.03,N/A
d012523-0min-0Ni-Rapa-R3,0min,0min,E2.fcs,E2,Experiment,None,,single cell,FSC-H,FSC-W,14267,46,310.152,47.557,50.805,474625,88,465394,87,449558,86,102849.02,7.70,21.67,8.72,100354.23,7.41,21.56,8.52
d012523-0min-0Ni-Rapa-R3,0min,0min,E2.fcs,E2,Experiment,None,,cell,FSC-H,FSC-W,28082,46,610.478,93.607,93.607,537365,107,510310,99,449582,86,150058.28,29.71,27.92,27.79,146336.32,20.76,28.68,20.97
d012523-0min-0Ni-Rapa-R3,0min,0min,F1.fcs,F1,Experiment,None,N/A,All Events,N/A,N/A,30000,44,681.818,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012523-0min-0Ni-Rapa-R3,0min,0min,F1.fcs,F1,Experiment,None,,cell,FSC-H,SSC-H,28510,44,647.955,95.033,95.033,518900,110791,487702,102104,433207,89095,152967.31,42143.93,29.48,38.04,142156.13,30952.98,29.15,30.32
d012523-0min-0Ni-Rapa-R3,0min,0min,F1.fcs,F1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14564,44,331.000,48.547,99.952,463356,472650,451058,455770,433234,441377,106832.65,124760.33,23.06,26.40,100552.15,120586.53,22.29,26.46
d012523-0min-0Ni-Rapa-R3,0min,0min,F1.fcs,F1,Experiment,None,,single cell,FSC-H,FSC-A,14571,44,331.159,48.570,48.570,463533,472843,451148,455827,433234,441377,107113.09,125042.80,23.11,26.44,100649.26,120713.29,22.31,26.48
d012523-0min-0Ni-Rapa-R3,0min,0min,F1.fcs,F1,Experiment,None,,CTA1-GFP,BL1-H,,14564,44,331.000,48.547,48.547,4687,N/A,4315,N/A,5505,N/A,2404.98,N/A,51.32,N/A,2096.40,N/A,48.58,N/A
d012523-0min-0Ni-Rapa-R3,0min,0min,F1.fcs,F1,Experiment,None,,single cell,FSC-H,FSC-W,14571,44,331.159,48.570,51.108,463533,87,451148,86,433234,86,107113.09,7.79,23.11,8.92,100649.26,7.41,22.31,8.62
d012523-0min-0Ni-Rapa-R3,0min,0min,F1.fcs,F1,Experiment,None,,cell,FSC-H,FSC-W,28510,44,647.955,95.033,95.033,518900,106,487702,98,433207,86,152967.31,31.17,29.48,29.31,142156.13,20.76,29.15,21.18
d012523-0min-0Ni-Rapa-R3,0min,0min,G1.fcs,G1,Experiment,None,N/A,All Events,N/A,N/A,30000,44,681.818,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012523-0min-0Ni-Rapa-R3,0min,0min,G1.fcs,G1,Experiment,None,,cell,FSC-H,SSC-H,28604,44,650.091,95.347,95.347,516665,109503,487056,101421,469937,105457,151963.73,41572.55,29.41,37.96,141242.11,30578.62,29.00,30.15
d012523-0min-0Ni-Rapa-R3,0min,0min,G1.fcs,G1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14654,44,333.045,48.847,99.959,462677,472201,452425,456865,416665,431145,106199.98,124568.45,22.95,26.38,102658.19,122972.03,22.69,26.92
d012523-0min-0Ni-Rapa-R3,0min,0min,G1.fcs,G1,Experiment,None,,single cell,FSC-H,FSC-A,14660,44,333.182,48.867,48.867,462810,472364,452503,456918,416665,431145,106385.63,124809.01,22.99,26.42,102771.61,123082.48,22.71,26.94
d012523-0min-0Ni-Rapa-R3,0min,0min,G1.fcs,G1,Experiment,None,,CTA1-GFP,BL1-H,,14654,44,333.045,48.847,48.847,4657,N/A,4277,N/A,5095,N/A,2389.35,N/A,51.31,N/A,2050.44,N/A,47.95,N/A
d012523-0min-0Ni-Rapa-R3,0min,0min,G1.fcs,G1,Experiment,None,,single cell,FSC-H,FSC-W,14660,44,333.182,48.867,51.252,462810,87,452503,86,416665,86,106385.63,7.80,22.99,8.95,102771.61,7.41,22.71,8.62
d012523-0min-0Ni-Rapa-R3,0min,0min,G1.fcs,G1,Experiment,None,,cell,FSC-H,FSC-W,28604,44,650.091,95.347,95.347,516665,106,487056,98,469937,86,151963.73,31.48,29.41,29.59,141242.11,20.76,29.00,21.18
d012523-0min-0Ni-Rapa-R3,0min,0min,H1.fcs,H1,Experiment,None,N/A,All Events,N/A,N/A,30000,92,326.087,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012523-0min-0Ni-Rapa-R3,0min,0min,H1.fcs,H1,Experiment,None,,cell,FSC-H,SSC-H,28181,92,306.315,93.937,93.937,538359,102614,511291,95501,457809,80909,147828.53,37230.47,27.46,36.28,142313.29,28279.11,27.83,29.61
d012523-0min-0Ni-Rapa-R3,0min,0min,H1.fcs,H1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14430,92,156.848,48.100,99.945,482897,492422,472133,476301,414595,449433,105144.28,122210.22,21.77,24.82,102713.78,120665.85,21.76,25.33
d012523-0min-0Ni-Rapa-R3,0min,0min,H1.fcs,H1,Experiment,None,,single cell,FSC-H,FSC-A,14438,92,156.935,48.127,48.127,483089,492615,472245,476496,414595,449433,105433.35,122454.35,21.82,24.86,102789.40,120699.21,21.77,25.33
d012523-0min-0Ni-Rapa-R3,0min,0min,H1.fcs,H1,Experiment,None,,CTA1-GFP,BL1-H,,14430,92,156.848,48.100,48.100,4651,N/A,4291,N/A,5227,N/A,2369.22,N/A,50.94,N/A,2088.98,N/A,48.68,N/A
d012523-0min-0Ni-Rapa-R3,0min,0min,H1.fcs,H1,Experiment,None,,single cell,FSC-H,FSC-W,14438,92,156.935,48.127,51.233,483089,89,472245,88,414595,87,105433.35,7.69,21.82,8.66,102789.40,7.41,21.77,8.42
d012523-0min-0Ni-Rapa-R3,0min,0min,H1.fcs,H1,Experiment,None,,cell,FSC-H,FSC-W,28181,92,306.315,93.937,93.937,538359,105,511291,99,457809,87,147828.53,26.13,27.46,24.81,142313.29,19.27,27.83,19.47
d012523-0min-0Ni-Rapa-R3,0min,0min,F2.fcs,F2,Experiment,None,N/A,All Events,N/A,N/A,30000,47,638.298,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012523-0min-0Ni-Rapa-R3,0min,0min,F2.fcs,F2,Experiment,None,,cell,FSC-H,SSC-H,28206,47,600.128,94.020,94.020,534484,111634,506180,104089,459734,87060,151405.52,41247.94,28.33,36.95,148489.80,31250.98,29.34,30.02
d012523-0min-0Ni-Rapa-R3,0min,0min,F2.fcs,F2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14517,47,308.872,48.390,99.924,469163,479904,459712,466090,453524,467869,102053.19,119307.45,21.75,24.86,100045.85,119042.40,21.76,25.54
d012523-0min-0Ni-Rapa-R3,0min,0min,F2.fcs,F2,Experiment,None,,single cell,FSC-H,FSC-A,14528,47,309.106,48.427,48.427,469441,480187,459790,466196,453524,467869,102517.87,119712.00,21.84,24.93,100107.37,119118.01,21.77,25.55
d012523-0min-0Ni-Rapa-R3,0min,0min,F2.fcs,F2,Experiment,None,,CTA1-GFP,BL1-H,,14517,47,308.872,48.390,48.390,4792,N/A,4455,N/A,5160,N/A,2348.97,N/A,49.02,N/A,2002.99,N/A,44.96,N/A
d012523-0min-0Ni-Rapa-R3,0min,0min,F2.fcs,F2,Experiment,None,,single cell,FSC-H,FSC-W,14528,47,309.106,48.427,51.507,469441,88,459790,87,453524,86,102517.87,7.52,21.84,8.53,100107.37,7.41,21.77,8.52
d012523-0min-0Ni-Rapa-R3,0min,0min,F2.fcs,F2,Experiment,None,,cell,FSC-H,FSC-W,28206,47,600.128,94.020,94.020,534484,107,506180,98,459734,86,151405.52,31.22,28.33,29.11,148489.80,19.27,29.34,19.67
d012523-0min-0Ni-Rapa-R3,0min,0min,G2.fcs,G2,Experiment,None,N/A,All Events,N/A,N/A,30000,48,625.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012523-0min-0Ni-Rapa-R3,0min,0min,G2.fcs,G2,Experiment,None,,cell,FSC-H,SSC-H,27903,48,581.313,93.010,93.010,539675,112779,511229,105522,478332,109578,153029.00,40939.54,28.36,36.30,150509.10,30986.34,29.44,29.36
d012523-0min-0Ni-Rapa-R3,0min,0min,G2.fcs,G2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14023,48,292.146,46.743,99.979,468922,480636,460777,468125,478377,451605,100156.91,118232.15,21.36,24.60,98496.53,117779.22,21.38,25.16
d012523-0min-0Ni-Rapa-R3,0min,0min,G2.fcs,G2,Experiment,None,,single cell,FSC-H,FSC-A,14026,48,292.208,46.753,46.753,469002,480733,460806,468143,478377,451605,100296.60,118405.78,21.39,24.63,98525.44,117848.17,21.38,25.17
d012523-0min-0Ni-Rapa-R3,0min,0min,G2.fcs,G2,Experiment,None,,CTA1-GFP,BL1-H,,14023,48,292.146,46.743,46.743,4711,N/A,4366,N/A,5288,N/A,2262.65,N/A,48.03,N/A,1955.55,N/A,44.79,N/A
d012523-0min-0Ni-Rapa-R3,0min,0min,G2.fcs,G2,Experiment,None,,single cell,FSC-H,FSC-W,14026,48,292.208,46.753,50.267,469002,88,460806,87,478377,86,100296.60,7.53,21.39,8.53,98525.44,7.41,21.38,8.52
d012523-0min-0Ni-Rapa-R3,0min,0min,G2.fcs,G2,Experiment,None,,cell,FSC-H,FSC-W,27903,48,581.313,93.010,93.010,539675,108,511229,99,478332,86,153029.00,31.34,28.36,29.04,150509.10,20.76,29.44,20.97
