Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,E11.fcs,E11,Experiment,None,,cell,FSC-H,FSC-W,58421,137,426.431,78.234,78.234,511263,105,496356,97,478149,86,151878.75,27.51,29.71,26.15,145494.95,19.27,29.31,19.87
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,E11.fcs,E11,Experiment,None,,single cell,BL1-H,SSC-A,30000,137,218.978,40.174,40.174,31901,122768,32394,118395,51552,95216,27343.96,39050.73,85.72,31.81,38881.93,37174.71,120.03,31.40
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,E11.fcs,E11,Experiment,None,,High ROS,BL1-H,SSC-A,24343,137,177.686,32.599,81.143,39163,127980,40095,122914,51552,107503,25331.91,38296.00,64.68,29.92,26479.24,37171.75,66.04,30.24
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,E11.fcs,E11,Experiment,None,,single cell,BL1-H,SSC-A,30000,137,218.978,40.174,40.174,31901,122768,32394,118395,51552,95216,27343.96,39050.73,85.72,31.81,38881.93,37174.71,120.03,31.40
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,E11.fcs,E11,Experiment,None,,single cell,BL1-H,SSC-A,30000,137,218.978,40.174,40.174,31901,122768,32394,118395,51552,95216,27343.96,39050.73,85.72,31.81,38881.93,37174.71,120.03,31.40
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,E12.fcs,E12,Experiment,None,N/A,All Events,N/A,N/A,86644,193,448.933,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,E12.fcs,E12,Experiment,None,,cell,FSC-H,SSC-H,62504,193,323.855,72.139,72.139,502128,145241,480994,137548,482351,121878,158522.44,53879.48,31.57,37.10,151179.98,50058.51,31.43,36.39
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,E12.fcs,E12,Experiment,None,,High_ROS,BL1-H,,25451,193,131.870,29.374,84.420,35257,N/A,34661,N/A,40243,N/A,21142.82,N/A,59.97,N/A,20445.05,N/A,58.99,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,E12.fcs,E12,Experiment,None,,2000_gate,BL1-H,,23563,193,122.088,27.195,78.158,37977,N/A,36498,N/A,40243,N/A,19572.53,N/A,51.54,N/A,18737.10,N/A,51.34,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,E12.fcs,E12,Experiment,None,,500_gate,BL1-H,,29029,193,150.409,33.504,96.288,31002,N/A,31176,N/A,40243,N/A,22818.91,N/A,73.61,N/A,24955.12,N/A,80.05,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,E12.fcs,E12,Experiment,None,,single cell,BL1-H,,30148,193,156.207,34.795,34.795,29865,N/A,30001,N/A,40243,N/A,23127.61,N/A,77.44,N/A,26889.92,N/A,89.63,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,E12.fcs,E12,Experiment,None,,single cell,FSC-H,FSC-W,30148,193,156.207,34.795,48.234,441030,87,434720,85,433212,86,102074.44,7.61,23.14,8.80,103034.03,7.41,23.70,8.72
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,E12.fcs,E12,Experiment,None,,cell,FSC-H,FSC-W,62504,193,323.855,72.139,72.139,502128,106,480994,98,482351,86,158522.44,29.09,31.57,27.42,151179.98,22.24,31.43,22.69
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,E12.fcs,E12,Experiment,None,,single cell,BL1-H,SSC-A,30148,193,156.207,34.795,34.795,29865,134995,30001,129584,45046,107505,23127.61,45395.46,77.44,33.63,26889.92,42307.47,89.63,32.65
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,E12.fcs,E12,Experiment,None,,High ROS,BL1-H,SSC-A,25499,193,132.119,29.430,84.579,35192,139983,34623,133531,45046,107515,21175.03,44659.55,60.17,31.90,20486.57,41751.50,59.17,31.27
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,E12.fcs,E12,Experiment,None,,single cell,BL1-H,SSC-A,30148,193,156.207,34.795,34.795,29865,134995,30001,129584,45046,107505,23127.61,45395.46,77.44,33.63,26889.92,42307.47,89.63,32.65
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,E12.fcs,E12,Experiment,None,,single cell,BL1-H,SSC-A,30148,193,156.207,34.795,34.795,29865,134995,30001,129584,45046,107505,23127.61,45395.46,77.44,33.63,26889.92,42307.47,89.63,32.65
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H11.fcs,H11,Experiment,None,N/A,All Events,N/A,N/A,85189,107,796.159,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H11.fcs,H11,Experiment,None,,cell,FSC-H,SSC-H,66980,107,625.981,78.625,78.625,559610,140286,553656,135253,543705,136248,169503.29,49997.10,30.29,35.64,181601.45,50157.10,32.80,37.08
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H11.fcs,H11,Experiment,None,,High_ROS,BL1-H,,3628,107,33.907,4.259,12.093,1359,N/A,1152,N/A,1012,N/A,1864.88,N/A,137.26,N/A,148.26,N/A,12.87,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H11.fcs,H11,Experiment,None,,2000_gate,BL1-H,,117,107,1.093,0.137,0.390,6157,N/A,2583,N/A,2124,N/A,9151.22,N/A,148.62,N/A,680.51,N/A,26.35,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H11.fcs,H11,Experiment,None,,500_gate,BL1-H,,21396,107,199.963,25.116,71.320,822,N/A,746,N/A,610,N/A,814.61,N/A,99.05,N/A,212.01,N/A,28.42,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H11.fcs,H11,Experiment,None,,single cell,BL1-H,,30000,107,280.374,35.216,35.216,695,N/A,640,N/A,610,N/A,718.46,N/A,103.45,N/A,265.39,N/A,41.47,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H11.fcs,H11,Experiment,None,,single cell,FSC-H,FSC-W,30000,107,280.374,35.216,44.789,465378,88,469800,87,496518,86,114058.02,8.27,24.51,9.38,125814.92,8.90,26.78,10.22
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H11.fcs,H11,Experiment,None,,cell,FSC-H,FSC-W,66980,107,625.981,78.625,78.625,559610,112,553656,103,543705,87,169503.29,32.32,30.29,28.97,181601.45,26.69,32.80,25.91
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H11.fcs,H11,Experiment,None,,single cell,BL1-H,SSC-A,30000,107,280.374,35.216,35.216,695,121015,640,116599,746,97296,718.46,38719.06,103.45,32.00,265.39,39105.06,41.47,33.54
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H11.fcs,H11,Experiment,None,,High ROS,BL1-H,SSC-A,3755,107,35.093,4.408,12.517,1347,152468,1145,148828,1004,150436,1834.21,43796.68,136.22,28.73,148.26,40737.40,12.95,27.37
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H11.fcs,H11,Experiment,None,,single cell,BL1-H,SSC-A,30000,107,280.374,35.216,35.216,695,121015,640,116599,746,97296,718.46,38719.06,103.45,32.00,265.39,39105.06,41.47,33.54
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H11.fcs,H11,Experiment,None,,single cell,BL1-H,SSC-A,30000,107,280.374,35.216,35.216,695,121015,640,116599,746,97296,718.46,38719.06,103.45,32.00,265.39,39105.06,41.47,33.54
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H12.fcs,H12,Experiment,None,N/A,All Events,N/A,N/A,95456,163,585.620,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H12.fcs,H12,Experiment,None,,cell,FSC-H,SSC-H,68851,163,422.399,72.129,72.129,542324,140946,531294,134594,527340,130009,172570.57,52987.68,31.82,37.59,183984.73,51956.23,34.63,38.60
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H12.fcs,H12,Experiment,None,,High_ROS,BL1-H,,4116,163,25.252,4.312,13.720,1516,N/A,1170,N/A,1035,N/A,3038.16,N/A,200.44,N/A,171.98,N/A,14.70,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H12.fcs,H12,Experiment,None,,2000_gate,BL1-H,,246,163,1.509,0.258,0.820,6239,N/A,2593,N/A,2021,N/A,11427.59,N/A,183.15,N/A,718.32,N/A,27.71,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H12.fcs,H12,Experiment,None,,500_gate,BL1-H,,21428,163,131.460,22.448,71.427,869,N/A,754,N/A,587,N/A,1373.76,N/A,158.04,N/A,222.39,N/A,29.49,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H12.fcs,H12,Experiment,None,,single cell,BL1-H,,30000,163,184.049,31.428,31.428,727,N/A,648,N/A,587,N/A,1183.46,N/A,162.70,N/A,278.73,N/A,43.01,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H12.fcs,H12,Experiment,None,,single cell,FSC-H,FSC-W,30000,163,184.049,31.428,43.572,462658,87,462942,86,496678,86,115770.16,8.41,25.02,9.63,124238.91,8.90,26.84,10.34
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H12.fcs,H12,Experiment,None,,cell,FSC-H,FSC-W,68851,163,422.399,72.129,72.129,542324,111,531294,102,527340,86,172570.57,32.86,31.82,29.54,183984.73,26.69,34.63,26.16
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H12.fcs,H12,Experiment,None,,single cell,BL1-H,SSC-A,30000,163,184.049,31.428,31.428,727,125580,648,120982,668,127975,1183.46,42706.69,162.70,34.01,278.73,42151.06,43.01,34.84
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H12.fcs,H12,Experiment,None,,High ROS,BL1-H,SSC-A,4259,163,26.129,4.462,14.197,1498,158740,1163,152275,1030,167044,2988.15,48818.20,199.42,30.75,171.98,45145.17,14.79,29.65
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H12.fcs,H12,Experiment,None,,single cell,BL1-H,SSC-A,30000,163,184.049,31.428,31.428,727,125580,648,120982,668,127975,1183.46,42706.69,162.70,34.01,278.73,42151.06,43.01,34.84
d032423-DCFCA-R5,DCFCA-DMSO,Sc-b1b2,H12.fcs,H12,Experiment,None,,single cell,BL1-H,SSC-A,30000,163,184.049,31.428,31.428,727,125580,648,120982,668,127975,1183.46,42706.69,162.70,34.01,278.73,42151.06,43.01,34.84
